id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
id2706559,04:48:58 PM,05:24:03 PM,1,"-73,863,616,943,359,300","40,769,855,499,267,500","-73,968,833,923,339,800","40,790,889,739,990,200",2105
id1726082,04:49:03 PM,04:54:20 PM,1,"-73,951,019,287,109,300","40,782,657,623,291,000","-73,957,656,860,351,500","40,782,070,159,912,100",317
id3720305,04:49:06 PM,04:56:03 PM,1,"-73,982,040,405,273,400","40,768,455,505,371,000","-73,976,249,694,824,200","40,776,416,778,564,400",417
id1757203,04:49:18 PM,05:10:13 PM,1,"-74,012,039,184,570,300","40,703,319,549,560,500","-7,398,480,224,609,370","40,751,289,367,675,700",1255
id2778658,04:49:22 PM,04:56:08 PM,1,"-73,968,223,571,777,300","4,076,470,947,265,620","-7,395,489,501,953,120","40,769,237,518,310,500",406
id0575435,04:49:28 PM,05:07:04 PM,3,"-73,987,380,981,445,300","40,738,876,342,773,400","-73,966,018,676,757,800","40,762,130,737,304,600",1056
id3470244,04:50:38 PM,04:53:08 PM,1,"-74,000,694,274,902,300","40,746,875,762,939,400","-73,995,628,356,933,500","40,742,919,921,875",150
id1539779,04:50:55 PM,04:56:21 PM,2,"-7,396,343,994,140,620","40,776,905,059,814,400","-73,980,087,280,273,400","40,775,363,922,119,100",326
id1768338,04:51:10 PM,06:35:36 PM,1,"-73,982,894,897,460,900","40,776,226,043,701,100","-73,783,531,188,964,800","40,643,703,460,693,300",6266
id1205674,04:51:11 PM,05:14:37 PM,1,"-73,997,314,453,125","40,736,724,853,515,600","-73,961,143,493,652,300","40,758,697,509,765,600",1406
id1673772,04:51:23 PM,05:10:23 PM,1,"-73,962,928,771,972,600","40,772,232,055,664,000","-73,973,396,301,269,500","40,763,504,028,320,300",1140
id3380006,04:51:28 PM,05:02:49 PM,4,"-73,962,318,420,410,100","40,772,918,701,171,800","-73,968,162,536,621,000","40,764,808,654,785,100",681
id2171653,04:51:54 PM,04:58:51 PM,1,"-74,013,084,411,621,000","40,716,274,261,474,600","-74,007,347,106,933,500","40,748,233,795,166,000",417
id1056643,04:52:03 PM,05:22:52 PM,1,"-73,974,388,122,558,500","40,759,235,382,080,000","-73,925,033,569,335,900","40,743,743,896,484,300",1849
id2192076,04:52:10 PM,05:02:56 PM,1,"-7,395,458,984,375","407,894,287,109,375","-73,966,957,092,285,100","40,770,721,435,546,800",646
id2714155,04:52:15 PM,04:57:26 PM,1,"-73,977,752,685,546,800","40,754,371,643,066,400","-73,971,511,840,820,300","40,762,176,513,671,800",311
id1879996,04:52:29 PM,04:59:33 PM,1,"-73,963,371,276,855,400","40,774,639,129,638,600","-73,952,247,619,628,900","40,791,419,982,910,100",424
id2143454,04:52:36 PM,05:04:28 PM,1,"-73,981,361,389,160,100","40,767,993,927,001,900","-73,977,432,250,976,500","40,784,164,428,710,900",712
id1045578,04:52:45 PM,04:57:48 PM,1,"-73,960,639,953,613,200","40,761,238,098,144,500","-73,951,263,427,734,300","40,775,138,854,980,400",303
id2411877,04:52:50 PM,05:07:29 PM,1,"-73,981,834,411,621,000","40,757,892,608,642,500","-73,994,110,107,421,800","40,740,562,438,964,800",879
id2274554,04:52:58 PM,05:10:44 PM,2,"-74,010,978,698,730,400","40,710,361,480,712,800","-73,996,971,130,371,000","40,753,623,962,402,300",1066
id2810683,04:53:02 PM,05:07:56 PM,1,"-7,399,481,201,171,870","40,727,298,736,572,200","-73,984,039,306,640,600","40,754,726,409,912,100",894
id0233466,04:53:42 PM,05:03:04 PM,2,"-7,396,246,337,890,620","40,802,261,352,539,000","-73,942,420,959,472,600","40,818,042,755,126,900",562
id2790477,04:53:49 PM,05:31:38 PM,1,"-73,864,761,352,539,000","40,768,234,252,929,600","-73,783,355,712,890,600","40,643,741,607,666,000",2269
id3998334,04:53:51 PM,05:14:01 PM,1,"-73,983,612,060,546,800","40,779,529,571,533,200","-73,960,060,119,628,900","40,767,871,856,689,400",1210
id0194299,04:53:53 PM,05:01:58 PM,1,"-73,950,416,564,941,400","40,771,392,822,265,600","-73,963,272,094,726,500","40,755,023,956,298,800",485
id0903550,04:53:56 PM,05:16:31 PM,1,"-73,989,883,422,851,500","40,714,302,062,988,200","-73,984,466,552,734,300","40,754,501,342,773,400",1355
id2019274,04:54:12 PM,04:58:49 PM,1,"-73,986,259,460,449,200","40,753,761,291,503,900","-73,978,652,954,101,500","40,759,319,305,419,900",277
id0104797,04:55:09 PM,05:14:40 PM,5,"-74,002,418,518,066,400","40,714,885,711,669,900","-73,988,479,614,257,800","40,692,905,426,025,300",1171
id0179102,04:55:12 PM,05:13:43 PM,1,"-73,956,382,751,464,800","40,783,855,438,232,400","-73,961,822,509,765,600","40,767,837,524,414,000",1111
id2935790,04:55:23 PM,04:58:35 PM,1,"-73,972,480,773,925,700","40,746,932,983,398,400","-73,971,031,188,964,800","40,751,182,556,152,300",192
id2144519,04:55:55 PM,05:46:22 PM,1,"-739,769,287,109,375","40,747,249,603,271,400","-73,927,886,962,890,600","40,832,912,445,068,300",3027
id3299540,04:56:14 PM,05:08:14 PM,1,"-73,963,241,577,148,400","40,766,731,262,207,000","-73,974,647,521,972,600","40,752,162,933,349,600",720
id0633679,04:56:43 PM,05:25:28 PM,1,"-73,874,870,300,292,900","40,773,941,040,039,000","-73,985,549,926,757,800","40,752,700,805,664,000",1725
id0085526,04:56:57 PM,04:57:10 PM,1,"-73,793,548,583,984,300","40,657,127,380,371,000","-73,793,563,842,773,400","40,657,108,306,884,700",13
id1789731,04:57:09 PM,05:06:40 PM,1,"-73,979,011,535,644,500","40,736,297,607,421,800","-73,969,017,028,808,500","40,752,605,438,232,400",571
id3998041,04:57:18 PM,05:05:59 PM,2,"-73,976,631,164,550,700","40,775,112,152,099,600","-73,980,644,226,074,200","4,078,302,001,953,120",521
id3986262,04:57:31 PM,05:00:49 PM,1,"-73,982,772,827,148,400","40,769,001,007,080,000","-73,986,763,000,488,200","40,764,305,114,746,000",198
id0827624,04:57:46 PM,05:09:24 PM,1,"-73,982,551,574,707,000","40,727,321,624,755,800","-74,003,021,240,234,300","40,734,329,223,632,800",698
id1806482,04:57:54 PM,05:09:15 PM,1,"-73,961,288,452,148,400","40,780,082,702,636,700","-73,981,536,865,234,300","40,781,009,674,072,200",681
id3814714,04:58:10 PM,05:00:06 PM,1,"-73,965,782,165,527,300","40,762,130,737,304,600","-73,963,088,989,257,800","40,764,228,820,800,700",116
id1121650,04:58:18 PM,05:07:22 PM,1,"-73,975,814,819,335,900","40,762,672,424,316,400","-73,980,926,513,671,800","407,530,517,578,125",544
id0208003,04:58:48 PM,05:09:45 PM,2,"-73,986,984,252,929,600","40,770,843,505,859,300","-73,981,361,389,160,100","4,078,399,658,203,120",657
id0700547,04:59:31 PM,05:26:55 PM,3,"-73,953,041,076,660,100","40,767,482,757,568,300","-73,985,466,003,417,900","40,757,068,634,033,200",1644
id0458690,04:59:51 PM,05:13:34 PM,1,"-73,984,527,587,890,600","40,774,078,369,140,600","-73,960,678,100,585,900","40,768,180,847,167,900",823
id0531425,04:59:57 PM,05:04:59 PM,1,"-73,990,196,228,027,300","40,756,126,403,808,500","-73,982,551,574,707,000","40,766,365,051,269,500",302
id3439217,05:00:30 PM,05:15:29 PM,1,"-73,973,434,448,242,100","40,763,439,178,466,700","-73,991,172,790,527,300","40,739,124,298,095,700",899
id1687512,05:00:37 PM,05:22:15 PM,1,"-73,980,278,015,136,700","40,765,350,341,796,800","-73,946,952,819,824,200","40,779,651,641,845,700",1298
id2573917,05:00:37 PM,05:14:53 PM,1,"-73,974,067,687,988,200","40,758,323,669,433,500","-73,960,365,295,410,100","40,778,594,970,703,100",856
id3432912,05:00:45 PM,05:27:27 PM,1,"-73,862,861,633,300,700","40,768,798,828,125","-73,956,642,150,878,900","40,802,703,857,421,800",1602
id2841594,05:01:29 PM,05:26:47 PM,1,"-74,011,459,350,585,900","40,702,571,868,896,400","-73,997,367,858,886,700","407,247,314,453,125",1518
id2367872,05:01:43 PM,05:35:58 PM,4,"-73,963,920,593,261,700","40,770,961,761,474,600","-73,988,494,873,046,800","40,755,809,783,935,500",2055
id3291425,05:01:50 PM,05:04:30 PM,2,"-73,997,871,398,925,700","40,721,488,952,636,700","-74,004,669,189,453,100","40,724,411,010,742,100",160
id3801149,05:02:18 PM,05:05:42 PM,5,"-73,968,719,482,421,800","40,770,038,604,736,300","-73,963,333,129,882,800","40,774,555,206,298,800",204
id3275679,05:02:30 PM,05:13:37 PM,2,"-74,001,579,284,667,900","40,741,111,755,371,000","-73,984,123,229,980,400","40,753,429,412,841,700",667
id1865541,05:02:31 PM,05:03:29 PM,1,"-73,986,907,958,984,300","40,759,246,826,171,800","-73,986,907,958,984,300","40,759,246,826,171,800",58
id0803624,05:02:34 PM,05:31:46 PM,1,"-7,399,041,748,046,870","40,769,962,310,791,000","-73,965,461,730,957,000","40,805,522,918,701,100",1752
id0903800,05:03:05 PM,05:24:03 PM,1,"-73,972,190,856,933,500","40,781,509,399,414,000","-73,938,827,514,648,400","40,804,779,052,734,300",1258
id0005697,05:03:11 PM,05:16:47 PM,1,"-739,847,412,109,375","40,769,264,221,191,400","-739,630,126,953,125","40,772,148,132,324,200",816
id2660930,05:03:25 PM,05:05:51 PM,5,"-73,989,089,965,820,300","40,741,863,250,732,400","-73,994,285,583,496,000","40,734,653,472,900,300",146
id2545761,05:03:28 PM,05:19:20 PM,1,"-73,962,760,925,292,900","40,775,493,621,826,100","-7,397,064,208,984,370","40,764,133,453,369,100",952
id2685403,05:03:48 PM,05:24:42 PM,1,"-73,979,682,922,363,200","40,755,626,678,466,700","-73,993,362,426,757,800","4,075,396,728,515,620",1254
id0427240,05:03:50 PM,05:18:32 PM,5,"-73,965,095,520,019,500","40,772,247,314,453,100","-739,822,998,046,875","40,776,313,781,738,200",882
id2409472,05:04:05 PM,05:23:17 PM,1,"-74,000,137,329,101,500","40,732,738,494,873,000","-74,005,027,770,996,000","40,706,840,515,136,700",1152
id2758752,05:04:16 PM,05:18:42 PM,1,"-73,977,058,410,644,500","40,756,050,109,863,200","-73,962,303,161,621,000","40,775,955,200,195,300",866
id1245661,05:04:33 PM,05:15:03 PM,1,"-73,949,592,590,332,000","40,772,468,566,894,500","-73,959,480,285,644,500","40,780,391,693,115,200",630
id2872309,05:04:45 PM,05:30:56 PM,1,"-73,984,931,945,800,700","40,736,228,942,871,000","-73,982,284,545,898,400","40,771,198,272,705,000",1571
id3481687,05:04:55 PM,05:12:30 PM,6,"-73,954,345,703,125","40,783,973,693,847,600","-73,951,499,938,964,800","40,798,679,351,806,600",455
id1441173,05:05:04 PM,05:31:37 PM,6,"-73,966,415,405,273,400","40,767,238,616,943,300","-73,991,737,365,722,600","40,755,817,413,330,000",1593
id2756413,05:05:20 PM,05:11:55 PM,1,"-73,983,375,549,316,400","40,749,427,795,410,100","-73,991,584,777,832,000","40,748,939,514,160,100",395
id2438970,05:05:26 PM,05:30:05 PM,1,"-73,971,923,828,125","40,757,099,151,611,300","-74,002,098,083,496,000","40,726,367,950,439,400",1479
id3384512,05:05:58 PM,05:13:04 PM,1,"-73,955,307,006,835,900","40,779,396,057,128,900","-73,943,168,640,136,700","40,787,605,285,644,500",426
id1891268,05:06:02 PM,05:23:45 PM,1,"-73,985,771,179,199,200","40,736,759,185,791,000","-74,006,576,538,085,900","40,717,388,153,076,100",1063
id3079345,05:06:15 PM,05:32:24 PM,1,"-739,854,736,328,125","40,752,735,137,939,400","-73,870,452,880,859,300","40,773,658,752,441,400",1569
id2300811,05:06:22 PM,05:20:58 PM,1,"-73,967,002,868,652,300","40,760,574,340,820,300","-73,976,066,589,355,400","40,788,928,985,595,700",876
id1050850,05:06:36 PM,05:18:42 PM,2,"-73,976,966,857,910,100","40,766,006,469,726,500","-73,977,584,838,867,100","40,753,627,777,099,600",726
id3005568,05:07:12 PM,05:22:34 PM,6,"-739,622,802,734,375","40,779,083,251,953,100","-73,951,683,044,433,500","40,766,330,718,994,100",922
id1702647,05:07:23 PM,05:10:01 PM,1,"-73,962,692,260,742,100","40,763,248,443,603,500","-73,970,413,208,007,800","40,761,688,232,421,800",158
id1186552,05:07:55 PM,05:13:16 PM,4,"-73,998,634,338,378,900","407,451,171,875","-74,002,403,259,277,300","40,734,371,185,302,700",321
id2808424,05:08:03 PM,05:26:14 PM,1,"-73,990,768,432,617,100","40,761,123,657,226,500","-74,000,930,786,132,800","40,726,772,308,349,600",1091
id3119487,05:08:05 PM,05:11:38 PM,6,"-73,976,066,589,355,400","40,788,604,736,328,100","-73,970,794,677,734,300","40,792,591,094,970,700",213
id3102007,05:08:18 PM,05:28:17 PM,4,"-73,964,385,986,328,100","40,763,969,421,386,700","-73,983,047,485,351,500","40,750,400,543,212,800",1199
id3969563,05:08:21 PM,05:18:34 PM,1,"-73,971,931,457,519,500","40,756,351,470,947,200","-73,986,595,153,808,500","40,745,441,436,767,500",613
id3523621,05:08:27 PM,05:29:29 PM,1,"-739,942,626,953,125","40,766,437,530,517,500","-73,977,951,049,804,600","40,781,936,645,507,800",1262
id3790820,05:08:41 PM,05:15:35 PM,3,"-74,006,790,161,132,800","40,730,213,165,283,200","-73,994,651,794,433,500","40,733,135,223,388,600",414
id2301822,05:08:41 PM,05:21:04 PM,1,"-73,995,170,593,261,700","40,739,475,250,244,100","-73,993,377,685,546,800","40,752,529,144,287,100",743
id1287024,05:09:01 PM,05:37:57 PM,6,"-74,011,688,232,421,800","40,707,878,112,792,900","-73,983,352,661,132,800","40,756,252,288,818,300",1736
id3838353,05:09:33 PM,05:18:36 PM,1,"-73,959,991,455,078,100","40,813,720,703,125","-73,976,303,100,585,900","40,788,349,151,611,300",543
id1205402,05:09:44 PM,05:16:53 PM,2,"-73,963,539,123,535,100","40,774,341,583,251,900","-73,979,843,139,648,400","40,775,989,532,470,700",429
id0980699,05:09:47 PM,05:15:32 PM,1,"-73,966,842,651,367,100","40,766,738,891,601,500","-73,957,481,384,277,300","40,779,640,197,753,900",345
id3973301,05:09:55 PM,05:23:23 PM,5,"-73,959,953,308,105,400","40,771,251,678,466,700","-73,976,890,563,964,800","40,790,092,468,261,700",808
id3707545,05:09:55 PM,05:22:30 PM,1,"-73,991,249,084,472,600","40,731,189,727,783,200","-73,994,682,312,011,700","40,750,331,878,662,100",755
id2066831,05:10:08 PM,06:03:26 PM,1,"-7,397,808,837,890,620","40,751,071,929,931,600","-74,177,864,074,707,000","40,695,552,825,927,700",3198
id1768219,05:10:16 PM,05:54:15 PM,2,"-7,378,985,595,703,120","40,646,671,295,166,000","-73,974,937,438,964,800","40,755,958,557,128,900",2639
id3177495,05:10:23 PM,05:16:29 PM,1,"-73,987,510,681,152,300","40,719,680,786,132,800","-73,996,170,043,945,300","40,725,406,646,728,500",366
id0612169,05:10:35 PM,05:23:54 PM,1,"-73,970,428,466,796,800","40,760,181,427,001,900","-73,993,904,113,769,500","40,750,102,996,826,100",799
id0671202,05:10:41 PM,05:16:34 PM,1,"-73,914,848,327,636,700","40,743,663,787,841,700","-7,390,411,376,953,120","40,745,471,954,345,700",353
id0340547,05:11:23 PM,05:25:56 PM,1,"-73,959,251,403,808,500","40,766,761,779,785,100","-73,974,189,758,300,700","40,753,711,700,439,400",873
id2309954,05:11:25 PM,05:42:26 PM,2,"-73,948,188,781,738,200","4,078,277,587,890,620","-73,979,545,593,261,700","40,755,565,643,310,500",1861
id1472249,05:11:30 PM,05:39:31 PM,1,"-7,397,802,734,375","40,751,216,888,427,700","-74,009,773,254,394,500","40,711,658,477,783,200",1681
id1507065,05:11:48 PM,05:18:42 PM,1,"-73,976,600,646,972,600","40,756,618,499,755,800","-73,964,370,727,539,000","40,764,289,855,957,000",414
id3154399,05:11:51 PM,05:34:04 PM,1,"-7,398,529,052,734,370","4,074,713,134,765,620","-73,990,028,381,347,600","40,718,479,156,494,100",1333
id1251890,05:12:03 PM,05:17:58 PM,2,"-73,956,306,457,519,500","40,778,621,673,583,900","-73,949,539,184,570,300","40,784,908,294,677,700",355
id0378429,05:12:04 PM,05:19:23 PM,2,"-74,000,778,198,242,100","40,737,125,396,728,500","-73,994,781,494,140,600","40,727,165,222,167,900",439
id1169576,05:12:16 PM,05:55:00 PM,1,"-73,982,208,251,953,100","40,766,536,712,646,400","-73,864,913,940,429,600","40,770,465,850,830,000",2564
id2210970,05:12:40 PM,05:46:33 PM,2,"-73,989,540,100,097,600","40,752,887,725,830,000","-73,960,868,835,449,200","40,716,976,165,771,400",2033
id3645121,05:12:41 PM,05:21:04 PM,1,"-73,955,909,729,003,900","40,778,858,184,814,400","-73,974,884,033,203,100","40,782,947,540,283,200",503
id2681093,05:12:45 PM,05:14:51 PM,2,"-73,947,967,529,296,800","40,798,393,249,511,700","-73,950,523,376,464,800","40,794,773,101,806,600",126
id1540827,05:13:12 PM,05:30:27 PM,1,"-74,011,543,273,925,700","40,709,346,771,240,200","-74,004,051,208,496,000","40,747,650,146,484,300",1035
id2558397,05:13:28 PM,05:27:13 PM,1,"-73,957,023,620,605,400","40,780,788,421,630,800","-73,972,053,527,832,000","40,759,418,487,548,800",825
id3751772,05:13:42 PM,05:22:03 PM,1,"-73,990,821,838,378,900","40,760,833,740,234,300","-73,997,566,223,144,500","40,744,926,452,636,700",501
id0290495,05:14:27 PM,05:26:15 PM,1,"-73,990,333,557,128,900","40,751,190,185,546,800","-73,974,540,710,449,200","40,756,175,994,873,000",708
id0790276,05:14:33 PM,05:24:34 PM,1,"-73,978,851,318,359,300","40,736,953,735,351,500","-73,972,328,186,035,100","40,743,206,024,169,900",601
id3470198,05:14:46 PM,05:23:30 PM,1,"-73,959,724,426,269,500","40,773,628,234,863,200","-73,960,273,742,675,700","40,766,098,022,460,900",524
id0959163,05:14:55 PM,05:35:01 PM,1,"-739,874,267,578,125","40,752,880,096,435,500","-73,975,021,362,304,600","40,777,408,599,853,500",1206
id2639489,05:15:16 PM,05:19:57 PM,1,"-73,981,742,858,886,700","40,779,720,306,396,400","-7,398,211,669,921,870","40,773,090,362,548,800",281
id1848263,05:15:33 PM,05:32:07 PM,1,"-73,986,610,412,597,600","40,757,640,838,623,000","-73,991,012,573,242,100","40,756,118,774,414,000",994
id3982572,05:15:50 PM,05:35:33 PM,5,"-74,009,033,203,125","40,713,390,350,341,700","-73,990,638,732,910,100","40,682,785,034,179,600",1183
id1919253,05:15:56 PM,05:36:26 PM,1,"-73,971,534,729,003,900","40,757,057,189,941,400","-74,002,716,064,453,100","40,760,639,190,673,800",1230
id0400954,05:16:49 PM,05:22:13 PM,1,"-73,972,190,856,933,500","40,745,571,136,474,600","-73,974,868,774,414,000","4,073,358,154,296,870",324
id1986633,05:16:57 PM,06:02:28 PM,1,"-73,989,723,205,566,400","40,733,844,757,080,000","-73,958,267,211,914,000","40,719,062,805,175,700",2731
id3319509,05:17:04 PM,05:24:26 PM,2,"-74,003,242,492,675,700","40,749,073,028,564,400","-74,008,079,528,808,500","40,738,895,416,259,700",442
id1597580,05:17:04 PM,05:46:34 PM,1,"-74,007,484,436,035,100","40,725,849,151,611,300","-73,954,963,684,082,000","40,765,590,667,724,600",1770
id3591971,05:17:14 PM,05:25:59 PM,2,"-73,992,301,940,917,900","40,748,741,149,902,300","-74,002,357,482,910,100","40,729,179,382,324,200",525
id1756919,05:17:28 PM,05:23:03 PM,1,"-7,398,199,462,890,620","40,768,974,304,199,200","-73,981,124,877,929,600","40,778,190,612,792,900",335
id2530345,05:17:59 PM,05:29:26 PM,1,"-7,398,529,052,734,370","40,768,428,802,490,200","-73,994,865,417,480,400","40,750,152,587,890,600",687
id0366617,05:18:13 PM,05:46:56 PM,2,"-73,997,840,881,347,600","40,760,738,372,802,700","-74,011,550,903,320,300","40,703,453,063,964,800",1723
id1169484,05:18:16 PM,05:55:12 PM,1,"-73,981,361,389,160,100","40,762,580,871,582,000","-7,386,175,537,109,370","40,768,390,655,517,500",2216
id2713607,05:18:31 PM,05:21:51 PM,2,"-740,048,828,125","40,706,874,847,412,100","-74,005,653,381,347,600","40,707,908,630,371,000",200
id3814439,05:18:31 PM,05:27:34 PM,1,"-73,981,834,411,621,000","40,762,424,468,994,100","-73,985,221,862,792,900","40,751,903,533,935,500",543
id0260108,05:18:36 PM,05:28:15 PM,1,"-73,993,301,391,601,500","40,741,973,876,953,100","-73,977,508,544,921,800","40,738,250,732,421,800",579
id3191143,05:18:39 PM,05:34:31 PM,3,"-73,981,887,817,382,800","40,745,697,021,484,300","-73,985,954,284,667,900","40,756,778,717,041,000",952
id1244786,05:18:44 PM,05:58:27 PM,1,"-739,761,962,890,625","40,788,303,375,244,100","-73,986,808,776,855,400","40,736,610,412,597,600",2383
id1885450,05:18:45 PM,05:23:03 PM,1,"-73,998,786,926,269,500","40,739,696,502,685,500","-74,005,577,087,402,300","40,726,219,177,246,000",258
id0429969,05:19:08 PM,05:59:58 PM,1,"-7,386,358,642,578,120","40,769,866,943,359,300","-74,004,440,307,617,100","40,721,092,224,121,000",2450
id1586089,05:19:15 PM,05:36:09 PM,1,"-73,980,766,296,386,700","40,721,504,211,425,700","-73,967,674,255,371,000","40,755,413,055,419,900",1014
id2980796,05:19:27 PM,06:12:41 PM,1,"-73,788,284,301,757,800","40,647,518,157,958,900","-73,961,471,557,617,100","40,772,647,857,666,000",3194
id0764137,05:19:44 PM,05:27:12 PM,1,"-73,991,874,694,824,200","40,731,178,283,691,400","-73,990,791,320,800,700","40,745,147,705,078,100",448
id0080736,05:19:49 PM,06:32:08 PM,1,"-73,972,328,186,035,100","40,761,932,373,046,800","-73,788,833,618,164,000","40,641,471,862,792,900",4339
id3677052,05:19:52 PM,05:35:16 PM,5,"-73,981,979,370,117,100","40,769,046,783,447,200","-73,993,865,966,796,800","40,752,193,450,927,700",924
id0488249,05:20:05 PM,05:34:59 PM,1,"-73,990,943,908,691,400","40,749,530,792,236,300","-74,007,270,812,988,200","40,712,711,334,228,500",894
